date,BANDHAN ,Edelweiss ,Taurus ,HDFC ,DSP ,Union ,BANK OF INDIA ,Aditya Birla Sun Life ,SBI LONG TERM EQUITY FUND ,LIC MF ,Invesco India ,JM ,Axis ,ICICI Prudential ,UTI ,quant ,Tata ,Motilal Oswal ,PGIM India ,Navi ,Mirae Asset ,Mahindra Manulife ,Groww ,Parag Parikh ,ITI ,Sundaram ,BARODA BNP PARIBAS ,Samco ,HSBC ,HSBC ,Zerodha 
2022-09-05,110.254,80.76,120.86,838.747,88.547,45.16,112.65,45.08,244.3246,112.1381,90.23,31.4666,76.3428,651.83,157.2787,262.4163,32.1799,29.2851,26.35,22.6953,34.075,21.4817,14.55,19.961,14.8671,358.2882,63.7958,,,,
2022-09-06,110.178,81.13,120.94,841.668,88.724,45.26,113.04,45.05,245.1369,112.0792,90.25,31.4962,75.9521,652.15,157.2781,262.8838,32.2428,29.3331,26.42,22.7573,34.109,21.451,14.6,19.9939,14.8938,358.6307,63.8541,,,,
2022-09-07,110.211,80.95,120.64,840.21,88.968,45.3,113.11,45.21,245.2908,111.9542,90.23,31.5321,76.0521,652.68,157.6299,264.7266,32.219,29.5155,26.43,22.7441,34.126,21.5048,14.59,20.0152,14.8944,358.2818,63.7775,,,,
2022-09-08,111.124,81.73,122.51,848.64,89.837,45.73,114.33,45.58,247.5923,112.8871,91.08,31.8793,76.6277,658.96,158.8643,267.2135,32.5187,29.8638,26.71,22.9469,34.43,21.6769,14.71,20.3007,14.9905,361.4948,64.3416,,,,
2022-09-09,111.291,82.02,123.56,849.043,90.154,45.91,114.72,45.66,247.7572,113.0628,91.14,31.9417,76.641,660.63,159.6623,267.6512,32.5771,29.9391,26.74,23.0629,34.48,21.7345,14.74,20.4451,15.008,363.0498,64.3851,,,,
2022-09-12,112.416,82.61,124.36,855.545,90.852,46.22,115.45,45.8,249.5715,114.0108,91.93,32.1954,76.9253,665.12,161.1123,270.1453,32.8476,30.2024,26.84,23.2457,34.639,21.8754,14.83,20.4735,15.0974,365.334,64.8066,,,,
2022-09-13,112.859,83.06,124.9,859.952,91.336,46.46,116.0,45.98,250.859,114.7453,92.53,32.4035,77.3455,668.4,161.9032,272.0239,33.0094,30.4336,26.98,23.4381,34.904,21.9576,14.99,20.6903,15.193,367.355,65.1925,,,,
2022-09-14,112.966,82.72,125.67,857.917,91.174,46.27,116.16,46.12,250.6095,114.3272,92.09,32.3641,77.092,665.3,161.1625,275.3413,32.9685,30.429,26.88,23.3606,34.788,21.8194,14.9,20.8169,15.1758,366.5107,64.9766,,,,
2022-09-15,112.709,82.38,124.65,853.2,90.728,46.15,116.36,45.97,249.7035,113.993,91.86,32.3129,76.9184,661.67,160.4388,276.6227,32.8016,30.3951,26.75,23.3234,34.699,21.6984,14.82,20.8082,15.1494,366.0802,64.534,,,,
2022-09-16,110.278,80.79,121.96,837.87,88.861,45.27,113.64,45.02,244.4082,111.3966,89.87,31.5274,74.951,647.9,156.6624,269.2251,32.1825,29.7382,26.3,22.8166,34.017,21.2545,14.59,20.3883,14.8885,359.3329,63.2121,,,,
2022-09-19,110.611,80.79,122.18,842.514,89.068,45.29,113.85,45.16,245.2479,111.7402,89.95,31.6316,75.4771,650.5,156.5988,272.5814,32.2594,29.7907,26.3,22.8313,34.065,21.2868,14.59,20.5184,14.9173,360.4585,63.3003,,,,
2022-09-20,112.162,81.74,123.88,852.526,90.357,45.78,115.11,45.49,248.4109,113.3098,90.91,32.0476,76.1536,658.05,158.8652,275.723,32.6984,30.1547,26.64,23.1032,34.461,21.5144,14.75,20.7168,15.0605,364.1694,64.1268,,,,
2022-09-21,111.639,81.32,123.37,846.604,89.691,45.6,114.66,45.15,246.4927,112.7055,90.32,31.8179,75.5546,654.61,158.0149,272.8514,32.432,29.9395,26.46,23.023,34.192,21.3604,14.68,20.594,14.9744,361.9604,63.6713,,,,
2022-09-22,111.366,81.17,123.07,842.355,89.332,45.52,114.69,44.81,245.6228,113.256,90.05,31.7959,75.5508,652.67,157.9508,273.1467,32.2482,29.6629,26.34,22.9327,34.03,21.2927,14.62,20.5396,14.9479,360.898,63.5112,,,,
2022-09-23,109.573,79.67,121.57,827.574,87.604,44.78,112.35,44.04,240.7779,111.0759,88.32,31.0958,74.1328,641.96,155.2181,268.5863,31.6361,29.0312,25.91,22.4957,33.427,20.9345,14.43,20.252,14.6911,354.0086,62.4259,,,,
2022-09-26,107.136,77.85,119.89,813.699,85.884,43.95,109.45,43.23,235.0182,108.7411,86.64,30.5152,72.7149,631.02,152.0029,259.5939,30.9737,28.5753,25.43,22.0572,32.756,20.5845,14.2,19.916,14.3901,345.9169,61.3945,,,,
2022-09-27,107.282,77.83,119.95,813.751,85.818,43.97,108.87,43.22,235.2719,108.9087,86.72,30.5789,72.7936,631.63,151.9143,258.9729,30.9776,28.6233,25.5,22.1011,32.761,20.6341,14.14,19.9143,14.3948,345.1328,61.4061,,,,
2022-09-28,106.714,77.25,119.23,809.944,85.352,43.75,108.24,42.99,233.3707,108.6433,86.19,30.3291,72.5238,629.36,151.5215,255.6101,30.7459,28.3783,25.31,21.9804,32.494,20.5036,14.04,19.7773,14.2902,342.6576,61.1142,,,,
2022-09-29,107.04,77.35,118.95,812.261,85.514,43.7,108.56,43.03,233.8512,108.7456,86.13,30.2909,72.1439,630.37,151.8815,256.6807,30.8146,28.5063,25.42,21.9583,32.563,20.4756,13.97,19.6851,14.3117,343.8378,61.1136,,,,
2022-09-30,108.62,78.56,119.95,824.185,86.75,44.35,110.52,43.64,237.3783,110.5257,87.61,30.7523,73.174,640.91,154.3964,260.2114,31.3195,28.8714,25.8,22.2868,33.098,20.8038,14.16,19.8754,14.5237,349.4822,62.1387,,,,
2022-10-03,107.852,77.66,119.48,818.357,85.846,43.95,109.37,43.21,234.7552,109.3213,86.93,30.286,72.5115,634.41,152.414,254.8392,31.0317,28.4989,25.57,22.0697,32.754,20.5487,14.01,19.8187,14.3863,345.7056,61.4157,,,,
2022-10-04,109.855,79.2,121.53,833.884,87.302,44.82,111.75,43.96,239.7999,111.404,88.44,30.9734,74.1916,644.64,155.1626,260.8041,31.5916,29.0775,26.05,22.5254,33.363,20.9832,14.29,20.1515,14.6757,353.4355,62.5786,,,,
2022-10-06,110.672,79.83,122.3,837.558,87.737,45.0,112.55,44.17,241.4355,111.8252,88.66,31.1902,74.0728,648.37,156.0613,263.9366,31.7628,29.325,26.21,22.7283,33.579,21.0834,14.38,20.327,14.7537,355.1478,62.889,,,,
2022-10-07,110.573,79.86,122.35,835.49,87.446,44.93,112.34,44.01,241.4854,111.9135,88.67,31.1998,73.8803,646.89,155.5746,264.3125,31.7372,29.2372,26.19,22.6657,33.533,21.0496,14.34,20.3709,14.7605,355.1973,62.8267,,,,
2022-10-10,110.121,79.47,121.98,833.46,87.086,44.77,111.51,43.84,240.6327,111.4614,88.24,31.0543,73.3259,645.54,154.9981,262.7604,31.5824,29.1366,26.17,22.5904,33.406,20.9925,14.28,20.342,14.6802,353.3861,62.4785,,,,
2022-10-11,108.552,78.32,120.52,820.427,85.937,44.15,109.94,43.34,237.1711,109.8878,86.99,30.5692,72.1344,637.45,152.5902,257.9168,31.1653,28.7293,25.82,22.2925,32.936,20.7287,14.11,20.145,14.4798,348.8113,61.6042,,,,
2022-10-12,108.893,78.95,121.28,825.76,86.424,44.44,111.06,43.59,238.9218,110.4755,87.48,30.7837,72.7405,640.21,153.3891,260.1088,31.4259,28.9586,25.97,22.4404,33.138,20.8627,14.19,20.2823,14.6265,351.0486,62.0061,,,,
2022-10-13,108.254,78.3,120.72,819.264,85.789,44.18,110.2,43.29,237.2827,109.4092,86.96,30.5007,72.2693,635.86,152.3727,257.3861,31.1994,28.7721,25.82,22.2986,32.914,20.7247,14.08,20.1719,14.5661,348.5976,61.5666,,,,
2022-10-14,108.756,78.82,121.78,824.716,86.371,44.45,110.37,43.6,238.1298,109.915,87.47,30.6608,72.6922,639.19,153.3102,258.4321,31.4545,28.9306,26.03,22.4428,33.131,20.904,14.22,20.2666,14.6803,350.6652,62.0495,,,,
2022-10-17,109.749,79.22,122.09,830.591,87.103,44.68,111.26,43.8,239.5498,110.424,87.88,30.8609,72.939,641.61,153.9263,261.6225,31.7183,29.0618,26.22,22.5646,33.299,21.0097,14.36,20.3342,14.7614,352.9803,62.2975,,,,
2022-10-18,110.704,80.15,123.13,840.72,87.889,45.08,112.77,44.27,242.3548,111.3786,88.5,31.2102,73.3122,648.87,155.6395,264.5485,32.0801,29.3282,26.47,22.7777,33.604,21.209,14.49,20.4782,14.9086,356.824,63.1182,,,,
2022-10-19,110.532,80.14,123.4,838.847,87.783,45.15,112.82,44.4,242.2544,111.2469,88.73,31.129,73.525,650.22,155.4021,263.9829,32.1304,29.3297,26.44,22.7413,33.678,21.1995,14.56,20.5347,14.9336,356.5381,63.0161,,,,
2022-10-20,110.623,80.1,123.21,841.415,88.008,45.18,112.69,44.25,243.0723,111.2757,88.65,31.1673,74.0023,651.31,155.5491,265.5665,32.1417,29.1826,26.49,22.6877,33.738,21.2255,14.53,20.578,14.9626,356.074,63.0469,,,,
2022-10-21,110.603,80.21,123.43,843.557,88.367,45.17,112.95,44.23,243.614,111.407,88.71,31.2398,73.1574,653.84,155.7816,264.0288,32.2146,29.5148,26.58,22.7231,33.714,21.2412,14.56,20.6248,14.9392,357.3474,63.1105,,,,
2022-10-25,111.885,80.83,124.54,856.186,89.305,45.48,113.82,44.3,246.9293,112.0443,89.27,31.5088,73.2124,661.09,157.1683,265.8163,32.5539,29.7433,26.79,22.9605,33.963,21.3525,14.66,20.8453,15.032,360.6511,63.4842,,,,
2022-10-27,112.443,81.25,125.02,861.526,89.898,45.57,114.09,44.59,249.0602,112.2403,89.5,31.6717,73.0833,666.47,157.5534,267.8213,32.6999,29.8956,26.93,23.0395,34.044,21.4027,14.71,20.9684,15.1287,361.4684,63.9096,,,,
2022-10-28,112.041,81.09,124.96,857.77,89.365,45.43,113.42,44.66,248.6013,111.5647,89.61,31.5882,73.0108,664.17,156.6437,267.5971,32.5137,29.7661,26.87,22.971,33.925,21.3631,14.74,20.9704,15.1215,360.1775,63.6547,,,,
2022-10-31,113.23,82.22,126.31,866.5,90.35,46.0,114.88,45.02,251.1716,112.8744,90.77,31.9989,73.9984,672.27,158.6312,269.6013,32.8961,30.1974,27.15,23.2645,34.253,21.6071,14.9,21.0999,15.293,364.309,64.5384,,,,
2022-11-01,114.003,82.57,126.93,872.171,91.032,46.37,115.87,45.21,252.5511,113.2959,91.31,32.1465,74.829,674.32,159.6958,271.2857,33.0849,30.3227,27.27,23.3872,34.484,21.7264,14.98,21.2094,15.3791,365.3957,64.8295,,,,
2022-11-02,113.585,82.24,126.75,867.596,90.656,46.19,115.83,45.09,251.8197,112.7474,91.01,31.9946,74.5626,672.27,159.0974,271.0574,33.0561,30.2624,27.21,23.3218,34.418,21.5999,14.91,21.168,15.3601,364.6062,64.4575,,,,
2022-11-03,113.394,82.33,126.28,868.207,90.556,46.18,116.21,45.12,252.4781,112.6067,90.75,32.0486,74.4512,669.95,158.9498,270.9621,32.9743,30.3365,27.22,23.2613,34.358,21.5791,14.9,21.1344,15.3577,364.3875,64.4757,,,,
2022-11-04,113.594,82.41,126.2,865.282,90.312,46.19,116.1,45.1,252.705,111.9518,90.66,31.9954,74.6355,669.11,158.6107,273.2367,33.0363,30.3737,27.16,23.2671,34.36,21.6041,14.93,21.0973,15.3549,364.3018,64.4307,,,,
2022-11-07,114.458,82.93,126.67,872.029,90.897,46.44,116.88,45.29,254.523,112.0765,91.17,32.2184,74.3683,672.81,159.0049,274.8709,33.2956,30.5527,27.34,23.4048,34.668,21.7264,15.01,21.2285,15.4215,366.9384,64.7105,,,,
2022-11-09,114.037,82.64,126.84,868.469,90.598,46.21,116.57,45.12,253.8296,111.6722,90.87,32.099,74.0695,669.58,157.7702,275.8866,33.2016,30.2545,27.26,23.2322,34.591,21.6986,14.99,21.253,15.4002,364.516,64.4181,,,,
2022-11-10,112.588,81.94,126.52,862.595,90.161,45.85,115.37,44.68,251.8451,110.6293,90.08,31.8619,73.2877,663.9,156.4275,272.6508,32.9353,29.8794,27.02,23.0672,34.308,21.587,14.91,21.1149,15.2941,361.1333,63.9861,,,,
2022-11-11,113.815,82.77,128.04,872.55,90.943,46.33,115.25,45.23,253.6037,111.0736,91.38,32.1398,74.2379,671.64,158.4325,273.1865,33.3601,30.1632,27.35,23.2915,34.856,21.9237,15.02,21.2977,15.4768,365.1852,64.7372,,,,
2022-11-14,113.537,82.56,127.71,869.852,90.899,46.17,114.68,45.47,253.6702,110.624,91.42,32.1638,74.4336,672.0,158.4625,272.9924,33.3632,30.233,27.25,23.2948,34.852,21.9439,14.99,21.2811,15.4571,365.1446,64.628,,,,
2022-11-15,114.282,82.86,127.83,876.271,91.458,46.38,114.97,45.6,254.5859,111.1559,91.68,32.3146,74.2266,674.61,158.9363,273.4809,33.5026,30.4421,27.36,23.3522,34.997,21.9494,15.07,21.2944,15.4719,365.8841,64.745,,,,
2022-11-16,113.915,82.79,128.02,880.268,91.439,46.41,115.15,45.56,253.6226,110.8986,91.48,32.2641,73.9799,673.13,158.4626,271.5382,33.3956,30.4116,27.31,23.373,34.905,21.9238,15.09,21.3381,15.5027,365.2039,64.7125,,,,
2022-11-17,113.434,82.62,127.71,877.363,90.99,46.26,114.92,45.4,253.3273,110.9131,91.1,32.1711,73.3032,669.82,157.5642,270.5837,33.3135,30.2562,27.29,23.2861,34.809,21.8689,15.06,21.2964,15.4441,363.9181,64.6358,,,,
2022-11-18,112.968,82.31,127.77,873.346,90.724,46.1,114.65,45.31,252.5273,110.166,91.04,32.0559,73.0331,667.76,157.1183,270.2561,33.2239,30.2608,27.22,23.2315,34.74,21.8148,15.04,21.215,15.3775,363.0629,64.4537,,,,
2022-11-21,112.771,81.87,126.79,872.572,90.336,45.83,114.35,44.94,251.2718,110.0853,90.52,31.9353,72.5227,664.44,156.2953,268.3182,33.0742,30.1682,27.1,23.062,34.598,21.6868,14.92,21.1503,15.2888,361.329,64.2633,,,,
2022-11-22,113.43,82.06,127.05,876.774,90.553,45.99,114.95,45.09,251.9285,110.4168,90.9,32.1381,72.8393,666.27,156.3254,270.0507,33.1114,30.2487,27.17,23.206,34.672,21.7638,14.97,21.1606,15.3312,362.5444,64.4351,,,,
2022-11-23,113.829,82.32,127.19,878.547,90.839,46.1,115.58,45.14,252.7409,110.9081,91.12,32.1885,73.0808,668.12,156.8446,270.8485,33.1871,30.3663,27.27,23.2422,34.675,21.8194,15.01,21.1407,15.3857,363.3101,64.5081,,,,
2022-11-24,114.569,83.02,128.33,886.635,91.856,46.59,116.44,45.57,254.8332,111.5999,92.14,32.4503,73.4842,674.9,158.1784,272.1635,33.481,30.6266,27.55,23.6265,35.084,22.0518,15.13,21.3592,15.5013,366.5363,65.1426,,,,
2022-11-25,114.839,83.13,128.2,888.036,92.187,46.62,116.24,45.78,256.1652,111.5693,92.29,32.5083,73.4058,676.48,158.423,274.266,33.6398,30.698,27.67,23.6921,35.268,22.0612,15.17,21.3467,15.5222,367.3529,65.3156,,,,
2022-11-28,115.114,83.43,128.09,888.721,92.424,46.82,116.82,45.89,257.1461,111.7865,92.51,32.5915,73.7588,678.5,158.7922,275.5965,33.812,30.8543,27.73,23.8719,35.378,22.1228,15.23,21.3493,15.5767,368.5873,65.359,,86.8166,86.8166,
2022-11-29,115.404,83.46,127.87,891.597,92.746,46.84,116.63,45.99,257.5053,111.7467,92.53,32.5768,73.8042,680.16,159.1097,275.1712,33.8559,30.8501,27.79,23.8798,35.541,22.1589,15.25,21.2624,15.5965,368.8223,65.4144,,86.8099,86.8099,
2022-11-30,116.19,84.0,128.92,898.721,93.319,47.19,117.29,46.33,260.0007,112.4758,92.88,32.8207,74.3607,685.38,160.2227,276.3675,34.0137,31.0463,27.99,24.0092,35.709,22.2593,15.38,21.3964,15.72,370.1835,65.6242,,87.4765,87.4765,
2022-12-01,116.469,84.31,129.37,901.16,93.579,47.35,117.9,46.4,261.0621,112.9672,93.52,33.1211,74.7124,688.69,160.8704,278.223,34.2016,31.2104,28.11,24.1381,35.852,22.3949,15.44,21.4354,15.7692,372.0388,66.0676,,87.7789,87.7789,
2022-12-02,116.343,83.97,129.38,898.862,93.411,47.28,118.0,46.29,261.0623,112.5818,93.53,33.0901,74.5548,687.11,160.9418,278.6096,34.1988,31.1461,28.01,24.0811,35.854,22.32,15.32,21.368,15.7404,370.7701,65.8162,,87.4517,87.4517,
2022-12-05,116.394,84.02,129.25,898.967,93.485,47.27,118.12,46.29,261.1668,112.6357,93.55,33.0974,74.5897,686.31,160.9201,280.008,34.2816,31.199,28.03,24.0314,35.827,22.348,15.32,21.3266,15.7341,371.7081,65.8545,,87.4479,87.4479,
2022-12-06,115.818,83.66,128.99,892.885,92.906,47.01,117.61,46.13,260.3886,112.1069,92.95,32.9921,74.5749,683.65,159.8017,279.659,34.0925,31.1212,27.92,23.9174,35.642,22.2625,15.28,21.27,15.6901,370.0819,65.8283,,87.0897,87.0897,
2022-12-07,115.413,83.34,128.79,890.193,92.71,46.89,117.29,45.94,259.7508,111.8992,92.39,32.9378,74.2084,681.19,159.3278,278.4986,33.8812,31.0058,27.81,23.8018,35.516,22.1779,15.26,21.1885,15.6478,368.1791,65.6727,,86.7741,86.7741,
2022-12-08,116.207,83.65,129.53,894.333,93.252,47.05,118.06,46.15,261.342,112.694,92.64,33.2328,74.0809,683.47,160.0804,279.9583,34.0689,31.2163,27.97,23.8247,35.67,22.2986,15.24,21.2068,15.7352,369.8071,65.8941,,87.152,87.152,
2022-12-09,115.455,83.25,128.15,888.745,92.625,46.82,117.91,45.95,259.2024,112.2446,92.14,33.1163,73.7258,677.3,159.4364,278.0402,33.847,31.2433,27.77,23.6535,35.417,22.1129,15.2,21.0719,15.6217,368.166,65.4095,,86.8543,86.8543,
2022-12-12,115.785,83.09,128.46,889.712,92.912,46.76,117.68,46.07,259.733,111.9753,92.05,33.0741,73.8144,677.62,159.1866,279.4333,33.8922,31.2647,27.85,23.7627,35.447,22.1051,15.23,21.1301,15.6346,368.6456,65.4617,,86.7714,86.7714,
2022-12-13,116.61,83.63,129.48,894.285,93.291,46.99,118.04,46.26,261.5675,112.3601,92.42,33.1817,74.2943,681.21,159.6973,281.1305,34.047,31.3726,28.03,23.8728,35.603,22.2421,15.26,21.2256,15.6925,371.0043,65.7987,,87.1434,87.1434,
2022-12-14,116.812,83.9,130.3,896.927,93.647,47.13,118.71,46.38,262.6042,112.7499,92.67,33.2967,74.7981,682.97,160.5293,282.4754,34.1986,31.484,28.11,23.9499,35.729,22.3209,15.3,21.3049,15.7377,372.6509,66.0372,,87.5751,87.5751,
2022-12-15,115.63,82.84,129.0,888.217,92.76,46.65,117.36,45.86,259.819,111.6985,91.65,32.9158,74.0003,676.94,158.5505,278.3509,33.7861,31.1442,27.88,23.7932,35.361,22.0873,15.15,21.1125,15.5667,368.3277,65.2843,,86.6466,86.6466,
2022-12-16,114.272,81.93,127.94,878.516,91.803,46.22,116.12,45.53,256.8939,110.423,90.73,32.514,73.0535,670.82,157.2693,274.3081,33.469,30.8253,27.62,23.506,35.068,21.89,15.02,20.9344,15.4241,363.759,64.8265,,85.5943,85.5943,
2022-12-19,114.794,82.53,128.4,885.853,92.205,46.52,117.04,45.65,258.8056,111.203,91.35,32.7102,73.7565,675.28,158.3353,276.7119,33.6843,31.0197,27.78,23.5461,35.223,21.9884,15.13,21.0519,15.5651,365.7261,65.2007,,86.186,86.186,
2022-12-20,114.64,82.42,128.45,882.33,91.992,46.46,117.17,45.49,258.3592,111.0812,91.1,32.6741,73.6085,674.11,158.0122,275.8864,33.5796,30.9616,27.75,23.5338,35.148,21.9594,15.08,21.0464,15.5237,365.4371,65.108,,85.8675,85.8675,
2022-12-21,113.026,81.48,127.29,873.897,90.956,45.97,115.38,45.3,254.828,109.6351,90.04,32.2495,72.9939,666.92,156.0923,269.2889,33.1796,30.5663,27.42,23.2268,34.74,21.7217,14.93,20.8908,15.3217,360.6134,64.2386,,84.8393,84.8393,
2022-12-22,112.113,81.05,126.21,868.018,90.454,45.73,114.6,44.97,252.6411,108.9025,89.52,32.0558,72.4265,664.32,155.2306,266.997,32.9522,30.4075,27.25,23.0439,34.503,21.5892,14.86,20.7754,15.2383,358.4218,63.87,,84.244,84.244,
2022-12-23,109.576,79.45,123.88,854.181,88.675,44.81,111.6,44.12,246.0869,106.786,87.78,31.3038,70.9687,651.87,151.893,256.2521,32.1694,29.7075,26.73,22.5123,33.751,21.2014,14.64,20.3649,14.88,349.9828,62.4608,,82.5302,82.5302,
2022-12-26,111.547,80.61,125.63,866.376,90.145,45.45,114.01,44.78,250.5116,108.6795,89.28,31.884,71.8064,661.99,154.1906,263.9541,32.8194,30.296,27.19,22.9486,34.343,21.523,14.84,20.5892,15.1695,356.5236,63.6335,,84.0207,84.0207,
2022-12-27,112.775,81.08,126.47,869.314,90.691,45.71,114.61,45.11,252.4696,109.1705,89.77,32.0286,72.2696,665.58,155.3186,266.8335,33.044,30.4325,27.37,23.1087,34.578,21.6511,14.86,20.7023,15.2641,358.5258,63.9512,,84.6188,84.6188,
2022-12-28,112.924,81.01,126.47,868.53,90.703,45.67,114.86,45.08,252.4237,109.294,89.76,32.0729,72.239,665.1,155.0085,266.9532,32.9679,30.43,27.33,23.1153,34.552,21.6355,14.84,20.7323,15.2945,358.5861,63.9444,,84.7213,84.7213,
2022-12-29,113.442,81.34,126.85,874.099,91.22,45.86,115.35,45.17,253.1507,109.5628,90.13,32.1055,72.326,669.28,155.6599,268.3236,33.0798,30.5213,27.45,23.1851,34.625,21.7062,14.93,20.7954,15.3751,359.9315,64.1908,10.03,84.7807,84.7807,
2022-12-30,113.323,81.05,126.84,870.26,90.952,45.67,115.28,45.13,252.9815,109.4734,89.78,32.107,72.1133,666.34,155.2246,269.358,33.0632,30.5067,27.37,23.1453,34.555,21.6739,14.88,20.7372,15.3429,358.8703,64.0998,10.03,84.7309,84.7309,
2023-01-02,114.069,81.38,127.11,873.887,91.538,45.9,115.91,45.33,254.7663,109.8542,90.29,32.2638,72.1487,668.87,155.9279,271.7664,33.2726,30.5516,27.49,23.3174,34.746,21.7579,14.91,20.809,15.4219,362.0946,64.3792,10.04,84.9846,84.9846,
2023-01-03,114.272,81.51,127.51,876.729,91.887,45.95,116.04,45.34,255.5216,110.0889,90.49,32.3471,72.4388,671.22,156.3702,272.4918,33.3709,30.6828,27.65,23.3551,34.851,21.8667,14.98,20.8711,15.4399,362.8028,64.6312,10.04,85.0716,85.0716,
2023-01-04,113.339,80.8,126.56,868.424,91.046,45.55,114.91,44.96,253.5656,109.1042,89.73,32.0145,71.6233,665.52,154.902,268.32,33.0732,30.4548,27.45,23.1697,34.535,21.6711,14.82,20.739,15.278,359.3459,64.0398,10.04,84.2173,84.2173,
2023-01-05,113.247,80.63,126.42,869.883,91.148,45.44,115.05,44.81,253.9425,108.2157,89.35,31.9978,70.7817,664.24,154.4937,269.344,32.9832,30.4506,27.51,23.1808,34.581,21.5979,14.8,20.7176,15.2753,359.0349,64.0116,10.04,84.0024,84.0024,
2023-01-06,112.599,80.11,125.56,864.736,90.55,45.11,114.09,44.49,252.4492,107.4476,88.53,31.8242,70.0052,659.27,152.9637,267.4869,32.7677,30.1004,27.34,23.0029,34.356,21.4341,14.73,20.5439,15.1753,356.1739,63.4671,10.03,83.4781,83.4781,
2023-01-09,114.102,81.08,126.99,876.145,91.643,45.62,115.15,44.85,255.1635,108.1606,89.44,32.0819,70.68,667.26,154.2485,270.3344,33.1353,30.2989,27.56,23.3094,34.707,21.6523,14.86,20.7726,15.3221,360.3639,63.9917,10.04,84.419,84.419,
2023-01-10,113.391,80.3,126.18,866.963,90.931,45.23,113.86,44.51,253.3257,107.4414,88.74,31.8409,70.3295,662.34,152.8774,267.082,32.8819,30.1187,27.3,23.1534,34.519,21.5015,14.66,20.6879,15.1879,357.8713,63.3178,10.04,83.7203,83.7203,
2023-01-11,113.375,80.27,125.97,863.566,90.885,45.19,113.69,44.51,253.3317,107.001,88.41,31.8432,70.0302,662.68,152.6866,267.3079,32.8185,30.091,27.24,23.1075,34.494,21.4798,14.67,20.6758,15.167,358.0104,63.3467,10.04,83.5759,83.5759,
2023-01-12,113.101,80.35,126.45,864.468,90.96,45.18,113.77,44.45,252.9531,107.0212,88.4,31.799,70.1017,662.45,152.6859,266.1797,32.7949,30.1476,27.19,23.0958,34.379,21.4693,14.66,20.7183,15.1779,357.5983,63.3063,10.05,83.6932,83.6932,
2023-01-13,113.702,80.68,126.78,869.623,91.304,45.33,114.39,44.61,254.286,107.1907,88.59,31.8781,70.263,665.26,153.2808,267.3583,32.8953,30.2472,27.32,23.1548,34.461,21.5793,14.75,20.8214,15.2416,359.6868,63.5382,10.05,84.2175,84.2175,
2023-01-16,113.323,80.33,126.56,867.048,91.072,45.16,114.03,44.34,253.8501,106.7544,88.12,31.7361,69.659,660.66,152.3765,267.2716,32.7754,30.0591,27.3,23.1286,34.358,21.5075,14.67,20.7512,15.1882,357.9369,63.3,10.05,83.7616,83.7616,
2023-01-17,113.603,80.9,127.16,870.742,91.206,45.43,114.21,44.54,254.8338,106.9709,88.51,31.8458,69.8692,662.76,152.6265,267.5046,32.8987,30.1276,27.46,23.2233,34.483,21.6623,14.8,20.8071,15.2441,358.706,63.6795,10.06,84.1805,84.1805,
2023-01-18,113.928,81.37,127.85,874.298,91.586,45.58,114.7,44.73,255.4938,107.3185,88.81,31.9666,70.0482,665.44,153.3125,268.7839,32.988,30.326,27.55,23.2877,34.697,21.7556,14.82,20.9064,15.3279,360.1903,63.9069,10.06,84.4355,84.4355,
2023-01-19,113.672,81.2,127.79,874.886,91.538,45.48,114.5,44.71,254.8791,107.0758,88.65,31.9361,69.4972,665.01,152.8241,268.0563,32.9845,30.2871,27.51,23.2595,34.616,21.7147,14.78,20.9379,15.2989,359.8263,63.7562,10.06,84.4647,84.4647,
2023-01-20,113.361,80.87,127.39,874.311,91.121,45.27,114.28,44.57,254.2166,106.5173,88.25,31.829,69.0239,660.55,152.1127,267.7922,32.7888,30.0762,27.43,23.2222,34.466,21.5943,14.73,20.9369,15.2331,358.2809,63.4869,10.06,84.1031,84.1031,
2023-01-23,113.632,81.04,128.13,879.929,91.617,45.38,114.36,44.59,255.1181,106.6944,88.47,31.8877,69.3624,662.23,152.7277,268.1214,32.8218,30.1362,27.54,23.281,34.614,21.6368,14.76,21.0954,15.2695,360.3102,63.6933,10.08,84.4695,84.4695,
2023-01-24,113.331,80.94,128.31,878.4,91.413,45.35,113.86,44.48,253.9135,106.6147,88.54,31.7551,69.2382,661.51,153.0616,266.5752,32.7454,30.1528,27.48,23.2067,34.556,21.596,14.75,21.1159,15.2612,360.7628,63.6803,10.08,84.2992,84.2992,
2023-01-25,111.827,79.89,126.7,865.657,90.03,44.77,111.99,43.84,250.5427,105.4319,87.41,31.2537,68.4487,653.62,151.109,260.5175,32.29,29.8613,27.1,22.9541,34.102,21.371,14.57,20.9404,15.0709,355.8758,62.8825,10.07,83.2753,83.2753,
2023-01-27,110.144,78.82,125.69,852.055,88.592,44.15,110.1,43.12,247.115,104.1575,85.99,30.7264,68.0593,644.57,149.1192,250.4474,31.8834,29.3797,26.79,22.6589,33.619,21.0882,14.36,20.7938,14.8097,350.2839,61.9236,10.06,81.9847,81.9847,
2023-01-30,110.409,78.87,125.78,851.805,88.707,44.17,109.92,43.1,246.7979,104.3957,86.23,30.7986,68.4819,645.74,149.715,250.0197,31.9213,29.4898,26.78,22.6702,33.695,21.1273,14.31,20.8445,14.8403,350.6785,62.0958,10.08,82.0616,82.0616,
